PlayerId,FirstName,LastName,CommonName,MatchName,Position,Gender,BirthDate,BirthCountry,Nationality,Updated
100000765,Yu-Ting,Hsieh,Hsieh Yu-Ting,Pk,Top,Male,1995-11-18T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:21
100000766,Anson,Leung,Anson Leung,Empt2y,Jungle,Male,1997-07-15T00:00:00,Canada,Canada,2021-04-03T10:10:09
100000767,Kim,Seung-ju,Kim Seung-ju,Candy,Mid,Male,,Korea Republic,Korea Republic,2021-04-03T10:10:14
100000768,Chia-Yu,Yang,Yang Chia-Yu,wuji,Jungle,Male,1994-07-02T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-03T10:10:19
100000769,Chih-Chiang,Lin,Lin Chih-Chiang,Koala,Support,Male,1995-08-16T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:11
100000770,You-Chun,Wang,Wang You-Chun,baybay,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-04-03T10:10:25
100000771,Oh,Ji-hwan,Oh Ji-hwan,Raise,Support,Male,,Korea Republic,Korea Republic,2021-04-03T10:10:30
100000772,Baek,Seung-min,Baek Seung-min,riris,Top,Male,,Korea Republic,Korea Republic,2020-08-19T07:28:25
100000773,Chun Kit,Wong,Wong Chun Kit,Unified,ADC,Male,,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:26
100000774,Wing,Ling Kai,Ling Kai Wing,Kaiwing,Support,Male,,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:31
100000775,Chu Xuan,Huang,Huang Chu Xuan,Gemini,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:16
100000776,Wong,Xing Lei,Wong Xing Lei,Chawy,Mid,Male,1991-11-28T00:00:00,Singapore,Singapore,2021-04-03T10:11:06
100000777,Kwok Wa,Lam,Lam Kwok Wa,Gear,Mid,Male,,Hong Kong,Hong Kong,2020-08-19T07:28:55
100000778,Kim Han,Chua,Chua Kim Han,BBTY,Jungle,Male,,Singapore,Singapore,2020-08-19T07:29:01
100000779,Kim,Donghyeon,Kim Donghyeon,Nova,Jungle,Male,,Korea Republic,Korea Republic,2020-08-19T07:29:06
100000780,Jeon,Ik-soo,Jeon ik-soo,Ikssu,Top,Male,,Korea Republic,Korea Republic,2021-04-03T10:11:12
100000781,Yu,Chung-yeol,Yu Chung-yeol,cyeol,Mid,Male,,Korea Republic,Korea Republic,2021-04-03T10:11:17
100000782,Shih-Chieh,Hsu,Hsu Shih-Chieh,Rest,Top,Male,,Chinese Taipei,Chinese Taipei,2021-04-03T10:11:22
100000783,Yu-Ming,Chen,Chen Yu-Ming,Alex,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-04-03T10:11:27
100000784,Yueh-Tin,Shih,Shih Yueh-Tin,Breaker,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-04-03T10:11:33
100000785,Chih-Hao,Chen,Chen Chih-Hao,Hana,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-04-03T10:11:38
100000786,Chun-Lan,Chu,Chu Chun-Lan,FoFo,Mid,Male,1999-01-08T00:00:00,Chinese Taipei,Chinese Taipei,2021-03-29T08:07:11
100000787,Chin-Han,Chen,Chen Chin-Han,LilV,ADC,Male,1998-09-20T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-04T10:09:16
100000788,Tsung-Chih,Wang,Wang Tsung-Chih,Ysera,Support,Male,1997-03-02T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-04T10:09:11
100000789,Hung-Yu,Li,Lin Hung-Yu,Woody,Support,Male,,Chinese Taipei,Chinese Taipei,2020-08-19T07:31:04
100000790,Kang,Min-su,Kang Min-su,Move,Jungle,Male,1994-07-21T00:00:00,Korea Republic,Korea Republic,2021-01-07T00:01:48
100000791,Kim,Deul,Kim Deul,Deul,ADC,Male,1994-09-25T00:00:00,Korea Republic,Korea Republic,2021-04-04T10:09:21
100000792,Han,Chen,Chen Han,3z,Top,Male,,Chinese Taipei,Chinese Taipei,2021-06-22T10:11:39
100000793,Chia-Wei,Hsieh,Hsieh Chia-Wei,Apex,Mid,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T10:09:27
100000794,Pin-Lun,Cheng,Cheng Pin-Lun,CorGi,ADC,Male,,Chinese Taipei,Chinese Taipei,2021-03-28T08:07:38
100000795,Chien-Hung,Tseng,Tseng Chien-Hung,Dreamer,Support,Male,,Chinese Taipei,Chinese Taipei,2021-03-28T08:07:43
100000796,Lee,Dong-woo,Lee Dong-woo,Crash,Jungle,Male,1997-01-05T00:00:00,Korea Republic,Korea Republic,2021-03-29T08:08:04
100000797,Xiao-Xian,Chen,Chen Xiao Xian,M1ssion,Mid,Male,,Chinese Taipei,Chinese Taipei,2021-06-22T10:11:49
100000798,Lee,Seong-yeop,Lee Seong-yeop,Bugi,,Male,,Korea Republic,Korea Republic,2021-06-15T08:10:16
100000799,Hung Sing,Lo,Lo Hung Sing,PaSa,Support,Male,1995-12-17T00:00:00,Hong Kong,Hong Kong,2021-06-10T08:10:35
100000800,Liang-Te,Wu,Wu Liang-Te,Liang,Top,Male,1990-07-14T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:13
100000801,Hsiu-Chi,Lien,Lien Hsiu-Chi,Benny,Jungle,Male,1998-06-14T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:20
100000802,Jen-Tso,Hsiao,Hsiao Jen-Tso,Kongyue,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-04-29T18:57:01
100000803,Chang-Chu,Chen,Chen Chang-Chu,Uniboy,Mid,Male,,Chinese Taipei,Chinese Taipei,2021-05-29T20:57:46
100000804,Chung-Ting,Tsai,Tsai Chung-Ting,Rock,ADC,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:26
100000805,Chien-Yuan,Huang,Huang Chien-Yuan,Breeze,ADC,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:37
100000806,Kai-Sheng,Ke,Ke Kai-Sheng,K,Support,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:43
100000807,Po-Hao,Chang,Chang Po-Hao,Exciting,Top,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:48
100000808,Jin-Long,Huang,Huang Jin-Long,2188,Top,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:10:53
100000809,Chun Hin,Wu,Wu Chun Hin,Epic,Jungle,Male,1998-10-01T00:00:00,Hong Kong,Hong Kong,2021-04-04T14:10:58
100000810,Park,Jae-ha,Park Jae-ha,CooN,Mid,Male,,Korea Republic,Korea Republic,2021-04-04T14:11:05
100000811,Yang,Seong-pil,Yang Seong-pil,Mareritt,Mid,Male,,Korea Republic,Korea Republic,2021-04-04T14:11:10
100000812,Park,Myeong-joon,Park Myeong-joon,Dalka,ADC,Male,,Korea Republic,Korea Republic,2021-04-04T14:11:15
100000813,Ming-Hsuan,Hsieh,Hsieh Ming-Hsuan,Zest,Support,Male,,Chinese Taipei,Chinese Taipei,2021-04-04T14:11:20
100000814,Chung Hong,Leung,Leung Chung Hong,Moonblack,Mid,Male,,Hong Kong,Hong Kong,2021-04-04T14:11:25
100000815,Joung-hun,Cho,Cho Joung-hun,Art,ADC,Male,1998-05-26T00:00:00,Korea Republic,Korea Republic,2021-05-12T22:08:36
100000816,Park,Jin-Soo,Jin-Soo Park,JackPoT,Top,Male,,Korea Republic,Korea Republic,2021-06-15T08:09:23
100000817,Kim,Soo-gi,Kim Soo-gi,Rainbow,Mid,Male,,Korea Republic,Korea Republic,2021-06-15T08:09:28
100000818,Chen-Yang,Huang,Huang Chen-Yang,Laba,Jungle,Male,1999-03-15T00:00:00,Chinese Taipei,Chinese Taipei,2021-04-04T14:11:35
100000819,Kim,Chan-ho,Kim Chan-ho,Ssumday,Top,Male,1996-07-03T00:00:00,Korea Republic,Korea Republic,2021-04-04T14:11:41
100000820,Ryu,Sang-wook,Ryu Sang-wook,Ryu,Jungle,Male,1994-01-28T00:00:00,Korea Republic,Korea Republic,2021-04-04T14:11:46
100000821,Cody,Sun,Sun Cody,Cody Sun,ADC,Male,1997-04-25T00:00:00,China PR,China PR,2021-06-10T08:00:16
100000822,Zaqueri,Black,Zaqueri Black,Aphromoo,Support,Male,1992-09-08T00:00:00,United States,United States,2021-04-04T14:11:51
100000823,Andy,Hoang,Andy Hoang,AnDa,Jungle,Male,1995-08-03T00:00:00,Canada,Canada,2021-06-11T10:11:36
100000824,Oh,Sam,Oh Sam,Rikara,ADC,Male,,Korea Republic,Korea Republic,2020-08-19T07:34:15
100000825,Choi,Jae-hyun,Choi Jae-hyun,HuHi,Mid,Male,1995-04-03T00:00:00,France,France,2021-05-11T18:06:33
100000826,Colin,Earnest,Colin Earnest,Solo,Top,Male,1993-05-26T00:00:00,United States,United States,2021-06-05T14:59:41
100000827,Nam,Tae-yoo,Nam Tae-yoo,lira,Jungle,Male,1995-01-15T00:00:00,Korea Republic,Korea Republic,2020-12-29T00:10:00
100000828,Fabian,Diepstraten,Fabian Diepstraten,FEBIVEN,Mid,Male,1996-09-23T00:00:00,Netherlands,Netherlands,2021-06-11T14:11:49
100000829,Apollo,Price,Apollo Price,Apollo,ADC,Male,1994-08-15T00:00:00,United States,United States,2021-03-27T01:58:09
100000830,Nickolas,Surgent,Nickolas Surgent,Hakuho,Support,Male,1995-02-26T00:00:00,United States,United States,2021-03-26T22:02:35
100000831,Galen,Holgate,Galen Holgate,Moon,Jungle,Male,,United States,United States,2020-12-29T00:10:06
100000832,Chae,Gwang-jin,Chae Gwang-jin,Piglet,ADC,Male,1994-02-04T00:00:00,Korea Republic,Korea Republic,2020-12-29T00:10:11
100000833,Philippe,Laflamme,Philippe Laflamme,Vulcan,Support,Male,1999-04-20T00:00:00,Canada,Canada,2021-04-04T14:11:56
100000834,Samson,Jackson,Samson Jackson,Lourlo,Top,Male,1998-03-24T00:00:00,United States,United States,2021-03-26T19:59:22
100000835,Juan,Garcia,Juan Garcia,Contractz,Jungle,Male,1999-08-25T00:00:00,United States,United States,2021-03-26T19:59:01
100000836,Matthew,Chen,Matthew Chen,Deftly,ADC,Male,1997-12-22T00:00:00,United States,United States,2021-06-05T14:59:41
100000837,Matthew,Elento,Matthew Elento,Matt,Support,Male,,United States,United States,2020-08-19T07:35:00
100000838,Sun,Yong-min,Sun Yong-min,Mickey,Mid,Male,1997-07-15T00:00:00,Korea Republic,Korea Republic,2021-06-28T08:11:08
100000839,Boyuan,Qin,Boyuan Qin,Bobqin,Mid,Male,1996-10-18T00:00:00,Canada,Canada,2020-08-19T07:35:06
100000840,Matthew,Higginbotham,Matthew Higginbotham,Akaadian,Jungle,Male,1996-12-26T00:00:00,United States,United States,2021-06-25T14:59:00
100000841,Tristan,Schrage,Tristan Schrage,PowerOfEvil,Mid,Male,1997-10-27T00:00:00,Germany,Germany,2021-05-11T18:11:38
100000842,Noh,Dong-hyeon,No Dong-hyeon,Arrow,ADC,Male,1994-07-20T00:00:00,Korea Republic,Korea Republic,2020-12-30T00:10:54
100000843,Niship,Doshi,Niship Doshi,Dhokla,Top,Male,,United States,United States,2020-12-30T02:06:44
100000844,Terry,Chuong,Terry Chuong,Big,Support,Male,,United States,United States,2020-12-29T10:10:37
100000845,Jon,Logue,Jon Logue,Allorim,Top,Male,1995-09-05T00:00:00,United States,United States,2020-12-29T00:11:21
100000846,Austin,Yu,Austin Yu,Gate,Support,Male,1994-03-20T00:00:00,China PR,China PR,2021-03-26T20:00:03
100000847,Shunsuke,Murase,Shunsuke Murase,Evi,Top,Male,1995-11-15T00:00:00,Japan,Japan,2021-04-10T14:12:51
100000848,Geon-yeong,Mun,Mun Geon-yeong,Steal,Jungle,Male,,Korea Republic,Korea Republic,2021-04-10T14:13:22
100000849,Kyohei,Yoshida,Kyohei Yoshida,Ceros,Mid,Male,1993-12-07T00:00:00,Japan,Japan,2021-04-10T14:13:36
100000850,Yuta,Sugiura,Yuta Sugiura,Yutapon,ADC,Male,1996-09-10T00:00:00,Japan,Japan,2021-04-10T14:13:28
100000851,Gi-hun,Han,Han Gi-hun,viviD,Support,Male,1993-02-08T00:00:00,Korea Republic,Korea Republic,2021-05-12T22:08:30
100000852,Kazuta,Suzuki,Kazuta Suzuki,Kazu,Support,Male,1994-05-25T00:00:00,Japan,Japan,2021-05-12T22:09:06
100000853,Masaaki,Yamaguchi,Masaaki Yamaguchi,alleycat,Top,Male,,Japan,Japan,2021-01-07T00:05:39
100000854,Kim,Hyeok,Kim Hyeok,Fanxy,Mid,Male,,Korea Republic,Korea Republic,2020-08-19T07:36:43
100000855,Shunya,Honda,Shunya Honda,NoA,ADC,Male,,Japan,Japan,2020-08-19T07:36:49
100000856,Yuki,Takahashi,Yuki Takahashi,Yuki,Support,Male,,Japan,Japan,2020-08-19T07:36:54
100000857,Yu,Ui-jin,Yu Ui-jin,Irony,Jungle,Male,,Korea Republic,Korea Republic,2020-04-27T07:15:35
100000858,Ryosei,Tanioka,Ryosei Tanioka,Enty,Support,Male,1997-09-25T00:00:00,Japan,Japan,2021-04-04T16:11:29
100000859,Byun,Se-hoo,Byun Se-hoo,Gango,ADC,Male,1997-05-16T00:00:00,Korea Republic,Korea Republic,2021-03-29T08:07:44
100000860,Yoshimasa,Sato,Yoshimasa Sato,Gariaru,Mid,Male,,Japan,Japan,2021-05-12T22:09:49
100000861,Moon-Yong,Lee,Moon-Yong Lee,Tussle,Jungle,Male,1995-03-29T00:00:00,Korea Republic,Korea Republic,2021-04-04T16:11:35
100000862,Ryo,Odagiri,Ryo Odagiri,apaMEN,Top,Male,1991-12-05T00:00:00,Japan,Japan,2021-05-12T22:08:41
100000863,Lee,Jong-gyun,Lee Jong-gyun,Wyvern,Jungle,Male,1998-04-18T00:00:00,Korea Republic,Korea Republic,2021-01-07T00:05:55
100000864,Hiroto,Ito,Hiroto Ito,Keymaker,ADC,Male,1996-03-21T00:00:00,Japan,Japan,2021-01-07T00:06:01
100000865,Norifumi,Yamazaki,Norifumi Yamazaki,Recap,Mid,Male,,Japan,Japan,2021-05-12T22:07:48
100000866,Kim,Do-yeop,Kim Do-yeop,GuGer,Support,Male,,Korea Republic,Korea Republic,2021-03-29T10:05:11
100000867,Ryohei,Matsuda,Ryohei Matsuda,cogcog,Top,Male,1996-06-02T00:00:00,Japan,Japan,2021-05-12T08:11:20
100000868,Tanapol,Tamrasri,Thanpol Tamrasri,Novarist,Support,Male,,Thailand,Thailand,2020-04-27T07:16:20
100000869,Atit,Phaomuang,Atit Phaomuang,Rockky,Top,Male,,Thailand,Thailand,2021-04-04T16:11:41
100000870,Sanpett,Marat,Sanpett Marat,InTreso,Jungle,Male,1994-04-17T00:00:00,Thailand,Thailand,2020-04-27T07:16:29
100000871,Nuttapong,Menkasikan,Nuttapong Menkasikan,G4,Mid,Male,1997-10-31T00:00:00,Thailand,Thailand,2021-04-04T16:11:47
100000872,Juckkirsts,Kongubon,Juckkirsts Kongubon,Lloyd,Top,Male,1995-08-07T00:00:00,Thailand,Thailand,2021-04-04T16:11:52
100000873,Warich,Kittiwattanawong,Warich Kittiwattanawong,Rich,Support,Male,,Thailand,Thailand,2020-12-29T01:54:13
100000874,Valentin,Zimakov,Valentin Zimakov,NikSar,ADC,Male,1994-09-24T00:00:00,Russia,Russia,2020-04-27T07:16:46
100000875,Asım Cihat,Karakaya,Asım Cihat Karakaya,fabFabulous,Top,Male,1996-02-15T00:00:00,Turkey,Turkey,2021-05-12T08:10:00
100000876,Furkan,Güngör,Furkan Güngör,Stomaged,Jungle,Male,1997-05-03T00:00:00,Turkey,Turkey,2021-03-27T00:05:21
100000877,Berkay,Aşıkuzun,Berkay Aşıkuzun,Zeitnot,ADC,Male,1995-01-02T00:00:00,Turkey,Turkey,2021-05-16T20:10:34
100000878,No,Hoei-jong,No Hoei-jong,SnowFlower,Support,Male,1997-02-24T00:00:00,Korea Republic,Korea Republic,2021-05-16T20:10:39
100000879,Lee,Chang-suk,Lee Chang-suk,GBM,Mid,Male,1994-06-23T00:00:00,Korea Republic,Korea Republic,2021-01-05T08:09:16
100000880,Sercan,Çevikoğlu,Sercan Çevikoğlu,Secaf Reis,Jungle,Male,,Turkey,Turkey,2020-08-19T07:41:13
100000881,Phan,Công Minh,Phan Công Minh,Stark,Top,Male,1997-12-25T00:00:00,Vietnam,Vietnam,2020-04-27T04:38:36
100000882,Nguyen,Ngoc Hung,Nguyen Ngoc Hung,Slay,ADC,Male,1997-07-28T00:00:00,Vietnam,Vietnam,2020-09-09T16:08:42
100000883,Nguyễn,Lê Hải Đăng,Nguyễn Lê Hải Đăng,YiJin,Jungle,Male,2000-10-28T00:00:00,Vietnam,Vietnam,2020-04-27T04:38:44
100000884,Đoàn,Văn Ngọc Sơn,Đoàn Văn Ngọc Sơn,Warzone,Mid,Male,1994-09-23T00:00:00,Vietnam,Vietnam,2020-04-27T04:38:48
100000885,Lê,Thiên Hàn,Lê Thiên Hàn,RonOP,Support,Male,1998-11-03T00:00:00,Vietnam,Vietnam,2020-04-27T04:38:52
100000886,Đoàn,Nguyễn Dương,Đoàn Nguyễn Dương,Harbinger,Support,Male,1992-09-07T00:00:00,Vietnam,Vietnam,2020-04-27T04:38:56
100000887,Trương,Vĩnh Thanh,Trương Vĩnh Thanh,Beyond,Mid,Male,1997-09-15T00:00:00,Vietnam,Vietnam,2020-04-27T04:39:00
100000888,Alexander,Glazkov,Alexander Glazkov,PvPStejos,Jungle,Male,1996-12-24T00:00:00,Ukraine,Ukraine,2020-04-27T04:39:04
100000889,Danil,Reshetnikov,Danil Reshetnikov,Diamondprox,Jungle,Male,1992-12-21T00:00:00,Russia,Russia,2021-06-07T23:03:52
100000890,Michael,Garmash,Michael Garmash,Kira,Mid,Male,1993-03-07T00:00:00,Ukraine,Ukraine,2020-04-27T04:39:12
100000891,Daniel,Kudrin,Daniel Kudrin,Blasting,ADC,Male,1996-12-05T00:00:00,Latvia,Latvia,2020-04-27T04:39:16
100000892,Edward,Abgaryan,Edward Abgaryan,Edward,Support,Male,1994-05-01T00:00:00,Armenia,Armenia,2021-04-14T09:53:15
100000893,Igor,Titov,Igor Titov,Tauren,ADC,Male,1995-09-14T00:00:00,Russia,Russia,2020-04-27T04:39:24
100000894,Igor,Grigorev,Igor Grigorev,Grosse,Mid,Male,,Russia,Russia,2020-04-27T04:39:27
100000895,Ivan,Silantiev,Ivan Silantiev,FIRees,Top,Male,1993-03-06T00:00:00,Russia,Russia,2020-04-27T04:39:31
100000896,Stanislav,Kornelyuk,Stanislav Kornelyuk,Lodik,ADC,Male,,Russia,Russia,2021-06-25T14:59:00
100000897,Henrique,Monteiro,Henrique Monteiro,KZ,Top,Male,,Brazil,Brazil,2020-08-19T07:41:24
100000898,Luccas,Zanqueta,Luccas Zanqueta,Zantins,Top,Male,1993-03-05T00:00:00,Brazil,Brazil,2020-08-19T07:41:30
100000899,Matheus,Freire,Matheus Freire,Freire,Jungle,Male,,Brazil,Brazil,2021-01-07T00:11:19
100000900,Filipe,Brombilla,Filipe Brombilla,Ranger,Jungle,Male,1995-11-28T00:00:00,Brazil,Brazil,2021-05-11T18:05:43
100000901,Guilherme,Matos,Guilherme Matos,Atlanta,Mid,Male,,Brazil,Brazil,2021-05-11T18:05:48
100000902,Matheus,Rossini,Matheus Rossini,dyNquedo,Mid,Male,1997-10-14T00:00:00,Brazil,Brazil,2021-06-22T10:09:16
100000903,Alexandre,Lima,Alexandre Lima,TitaN,ADC,Male,2000-07-08T00:00:00,Brazil,Brazil,2021-06-15T10:11:34
100000904,Marcelo,Carrara,Marcelo Carrara,Riyev,Support,Male,1996-09-28T00:00:00,Brazil,Brazil,2020-08-19T07:41:59
100000905,Sebastián Andrés,Mateluna Cibrario,Sebastián Mateluna,Tierwulf,Jungle,Male,1996-11-05T00:00:00,Chile,Chile,2021-03-27T02:08:05
100000906,Joaquín,Perez,Joaqín Perez,Plugo,Mid,Male,1997-03-07T00:00:00,Chile,Chile,2020-04-27T04:40:17
100000907,Nicolas,Sayago,Nicolas Sayago,Fix,ADC,Male,1996-03-28T00:00:00,Argentina,Argentina,2020-04-27T04:40:22
100000908,Eduardo Franco,Garcés Cerda,Eduardo Garcés,Slow,Support,Male,1997-02-13T00:00:00,Chile,Chile,2021-03-27T02:08:15
100000909,Damián,Rea,Damián Rea,Nate,Top,Male,,Argentina,Argentina,2020-04-27T04:40:29
100000910,Bastián Osvaldo,Segura Zambrano,Bastián Segura,Baltica,Jungle,Male,1998-07-15T00:00:00,Chile,Chile,2020-04-27T04:40:33
100000911,Rodrigo,Guerrero,Rodrigo Guerrero,Zealot,ADC,Male,1995-01-12T00:00:00,Chile,Chile,2020-04-27T04:40:37
100000912,Shern Cherng,Tai,Shern Tai,Shernfire,Jungle,Male,1998-05-24T00:00:00,Malaysia,Malaysia,2021-05-11T18:04:20
100000913,Calvin,Truong,Calvin Truong,k1ng,ADC,Male,1998-02-03T00:00:00,Australia,Australia,2021-06-05T14:59:41
100000914,Nathan,Mott,Nathan Mott,Rippii,Jungle,Male,1995-12-29T00:00:00,Australia,Australia,2020-08-19T00:11:54
100000915,Jordan,Fernandes,Jordan Fernandes,Praelus,Jungle,Male,,Australia,Australia,2021-06-17T18:59:03
100000916,Stephen,Li,Stephen Li,Triple,Mid,Male,1999-02-26T00:00:00,Australia,Australia,2021-01-29T10:08:08
100000917,Andy,van der Vyver,Andy van der Vyver,Cupcake,Support,Male,1994-12-10T00:00:00,New Zealand,New Zealand,2021-03-28T07:58:29
100000918,Toby,Horne,Toby Horne,UDYSOF,Jungle,Male,,Australia,Australia,2021-05-11T08:11:57
100000919,Brandon,Alexander,Brandon Alexander,BioPanther,Top,Male,,Australia,Australia,2021-06-15T08:06:35
100000920,Daniel,del Castillo,Daniel del Castillo,Jirall,Top,Male,1996-07-12T00:00:00,Mexico,Mexico,2021-01-16T18:09:45
100000921,Sebastián Alonso,Niño Zavaleta,Sebastián Niño,Oddie,Jungle,Male,1997-08-28T00:00:00,Peru,Peru,2021-03-29T14:03:04
100000922,Édgar Ali,Bracamontes Munguía,Édgar Bracamontes,Seiya,Mid,Male,1996-06-08T00:00:00,Mexico,Mexico,2021-03-28T07:58:34
100000923,Manuel,Villa,Manuel Villa,Manu,ADC,Male,,Puerto Rico,Puerto Rico,2020-04-27T06:56:42
100000924,Mariano,Polonsky,Mariano Polonsky,Genthix,Support,Male,1990-12-11T00:00:00,Argentina,Argentina,2020-04-27T06:32:01
100000926,Juan Mauricio,Fierro Quiroz,Juan Fierro,Zeicro,ADC,Male,,Chile,Chile,2020-04-27T06:56:48
100000927,Matías,Musso,Matías Musso,WhiteLotus,ADC,Male,1997-08-27T00:00:00,Argentina,Argentina,2021-06-15T08:06:40
100000928,Jun-Ze,Yan,Yan Jun-Ze,LetMe,Top,Male,,China PR,China PR,2021-06-15T08:06:44
100000929,Shi-Yu,Liu,Liu Shi-Yu,Mlxg,Jungle,Male,,China PR,China PR,2021-06-15T08:06:49
100000930,Tao,Heng,Heng Tao,Again,Mid,Male,,China PR,China PR,2020-04-27T07:17:47
100000931,Yuan-Hao,Li,Li Yuan-Hao,Xiaohu,Mid,Male,,China PR,China PR,2021-03-28T07:58:39
100000932,Zi-Hao,Jian,Jian Zi-Hao,Uzi,ADC,Male,1997-04-05T00:00:00,China PR,China PR,2021-03-29T08:00:07
100000933,Sen-Ming,Shi,Shi Sen-Ming,Ming,Support,Male,1998-12-22T00:00:00,China PR,China PR,2021-05-08T14:56:37
100000934,Hau-Hsuan,Hung,Hung Hau-Hsuan,Karsa,Jungle,Male,1997-02-14T00:00:00,Chinese Taipei,Chinese Taipei,2021-03-28T07:58:48
100000935,Lee,Seong-jin,Lee Seong-jin,CuVee,Top,Male,1996-09-27T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:03:50
100000936,Park,Jae-hyuk,Park Jae-hyuk,Ruler,ADC,Male,1998-12-29T00:00:00,Korea Republic,Korea Republic,2021-06-10T08:05:43
100000937,Song,Young-jun,Song Young-jun,Fly,Mid,Male,1996-02-25T00:00:00,Korea Republic,Korea Republic,2021-03-28T07:58:59
100000938,Kim,Jeong-min,Kim Jeong-min,Life,Support,Male,2000-07-07T00:00:00,Korea Republic,Korea Republic,2021-06-15T08:06:54
100000939,Choi,Sung-won,Choi Sung-won,Sword,Top,Male,1997-06-16T00:00:00,Korea Republic,Korea Republic,2021-03-27T02:05:25
100000940,Lee,Seung-yong,Lee Seung-yong,Tarzan,Jungle,Male,1999-08-23T00:00:00,Korea Republic,Korea Republic,2021-04-04T12:09:27
100000941,Jeong,Ji-hoon,Jeong Ji-hoon,Chovy,Mid,Male,2001-03-03T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:03:54
100000942,Shin,Hyeong-seop,Shin Hyeong-seop,Rather,Mid,Male,1996-11-26T00:00:00,Korea Republic,Korea Republic,2021-03-28T08:00:30
100000943,Park,Do-hyeon,Park Do-hyeon,Viper,ADC,Male,,Korea Republic,Korea Republic,2021-04-04T14:09:37
100000944,Son,Si-woo,Son Si-woo,Lehends,Support,Male,1998-12-24T00:00:00,Korea Republic,Korea Republic,2021-06-23T00:11:13
100000945,Han-gi,Kim,Han-gi Kim,KeY,Support,Male,1997-06-21T00:00:00,Korea Republic,Korea Republic,2021-03-28T07:59:43
100000946,Heo,Man-heung,Heo Man-heung,Lindarang,Top,Male,1997-08-25T00:00:00,Korea Republic,Korea Republic,2020-12-30T00:02:03
100000947,Kim,Min-Soo,Kim Min-Soo,MightyBear,Jungle,Male,1995-09-06T00:00:00,Korea Republic,Korea Republic,2020-08-19T01:40:01
100000948,Kim,Tae-hoon,Kim Tae-hoon,Lava,Support,Male,1999-07-14T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:04:17
100000949,Kwon,Sang-yoon,Kwon Sang-yoon,Sangyoon,ADC,Male,1995-12-20T00:00:00,Korea Republic,Korea Republic,2020-12-28T17:55:42
100000950,Lee,Seong-hyuk,Lee Seong-hyuk,Kuzan,Mid,Male,1997-01-07T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:05:02
100000951,Yoon,Seong-hwan,Yoon Seong-hwan,Seonghwan,Jungle,Male,1997-12-11T00:00:00,Korea Republic,Korea Republic,2021-03-28T07:59:48
100000952,Lee,Jang-hoon,Lee Jang-hoon,Hoon,Top,Male,1999-06-04T00:00:00,Korea Republic,Korea Republic,2021-06-14T14:59:34
100000953,Moon,Won-hee,Moon Won-hee,Clever,ADC,Male,2000-12-02T00:00:00,Korea Republic,Korea Republic,2020-08-19T01:02:23
100000954,Kim,Tae-gi,Kim Tae-gi,Asper,Support,Male,2000-01-12T00:00:00,Korea Republic,Korea Republic,2020-12-20T20:17:50
100000955,Souta,Nakamura,Souta Nakamura,Haretti,ADC,Male,1991-04-21T00:00:00,Japan,Japan,2020-08-19T01:02:40
100000956,Takuto,Suzuki,Takuto Suzuki,Taitei,ADC,Male,,Japan,Japan,2020-08-19T01:02:46
100000957,Jeong,Jin-woo,Jeong Jin-woo,Wilder,Jungle,Male,1997-07-09T00:00:00,Korea Republic,Korea Republic,2021-02-11T02:07:20
100000958,Hiroki,Yokoo,Hiroki Roki,Roki,Mid,Male,1996-07-15T00:00:00,Japan,Japan,2021-03-27T08:05:28
100000959,Kim,Tae-gyeon,Kim Tae-gyeon,Mocha,Support,Male,1997-01-29T00:00:00,Korea Republic,Korea Republic,2021-06-14T14:59:34
100000960,Reiya,Sakamoto,Reiya Sakomoto,Reiya,,Male,1996-08-31T00:00:00,Japan,Japan,2021-01-06T08:08:53
100000961,Akihito,Ohno,Akihito Nap,Nap,Top,Male,,Japan,Japan,2021-03-28T08:00:34
